trade_id,trade_ts,user_id,session_id,notional_usd,fee_usd
429,2026-01-10 05:06:03.190919684,361,2202,389.16,0.7005
430,2025-12-06 21:44:39.653868602,362,2204,79.37,0.1429
431,2026-01-21 20:32:15.627508672,362,2207,345.71,0.6223
432,2025-11-14 16:43:25.684023052,363,2212,71.55,0.1288
433,2025-10-30 19:19:45.789141810,363,2219,280.72,0.5053
434,2025-11-24 08:46:01.450741725,364,2220,43.14,0.0777
435,2025-12-22 13:27:02.777535242,364,2222,209.95,0.3779
436,2026-01-29 00:02:41.936657812,365,2227,123.61,0.2225
437,2025-11-26 13:08:56.010664130,366,2238,181.45,0.3266
438,2025-11-15 06:08:24.939910602,367,2243,56.24,0.1012
439,2026-01-25 20:11:25.095134135,368,2244,227.04,0.4087
440,2026-01-26 02:03:16.567269777,368,2245,18.25,0.0328
441,2026-01-27 08:05:00.669849693,370,2253,86.18,0.1551
442,2026-01-25 11:00:51.648288441,370,2259,50.8,0.0914
443,2026-01-22 20:06:56.431547471,370,2260,269.81,0.4857
444,2025-12-03 22:48:06.262200341,372,2270,53.17,0.0957
445,2025-11-09 06:09:10.027780994,373,2273,74.37,0.1339
446,2025-12-28 10:48:48.465259597,373,2274,52.97,0.0953
447,2025-12-24 12:04:27.956035629,375,2283,212.54,0.3826
448,2026-01-19 00:38:58.582366648,376,2287,156.68,0.282
449,2026-01-22 06:34:53.447976103,377,2303,290.39,0.5227
450,2026-01-14 02:06:41.079251037,378,2308,45.85,0.0825
451,2026-01-15 05:13:17.954358358,379,2310,28.03,0.0505
452,2026-01-08 11:19:23.318450131,379,2312,554.19,0.9975
453,2026-01-08 19:37:59.364162339,379,2315,52.46,0.0944
454,2025-11-20 00:56:22.074421269,380,2316,722.77,1.301
455,2025-11-21 18:14:54.587160297,380,2318,70.44,0.1268
456,2025-11-16 02:24:03.343304285,380,2319,27.56,0.0496
457,2025-12-17 23:44:56.369011426,380,2320,312.19,0.5619
458,2026-01-17 06:02:50.102073359,381,2324,25.52,0.0459
459,2026-01-19 18:52:35.147585422,383,2335,176.97,0.3185
460,2026-01-11 22:12:27.010336539,385,2343,153.62,0.2765
461,2026-01-13 03:09:14.698978744,386,2348,106.94,0.1925
462,2025-12-06 20:02:51.556904175,386,2350,16.59,0.0299
463,2026-01-02 02:48:42.422937016,386,2353,160.52,0.2889
464,2025-11-17 20:11:10.833346745,387,2360,2512.33,4.5222
465,2025-12-22 11:30:06.102606510,387,2364,30.92,0.0557
466,2026-01-11 02:41:57.512856297,391,2383,131.35,0.2364
467,2026-01-16 22:27:54.017490315,391,2385,66.33,0.1194
468,2025-12-15 22:33:07.622710425,393,2395,11.78,0.0212
469,2025-11-11 20:33:10.774208080,394,2399,86.56,0.1558
470,2025-11-03 08:28:23.048744938,394,2402,639.27,1.1507
471,2026-01-24 23:20:30.549184353,394,2405,317.88,0.5722
472,2026-01-23 02:04:51.449691454,394,2411,154.77,0.2786
473,2025-11-27 01:11:22.912348247,395,2420,21.62,0.0389
474,2025-11-21 00:39:31.809909030,395,2421,309.32,0.5568
475,2025-10-29 21:47:18.402571919,396,2423,339.81,0.6117
476,2025-12-20 07:05:15.866440971,397,2426,679.56,1.2232
477,2025-12-16 05:25:38.520935444,397,2431,156.71,0.2821
478,2026-01-28 23:34:41.091266155,399,2440,7.87,0.0142
479,2026-01-28 16:44:59.412326105,399,2443,194.19,0.3495
480,2026-01-01 12:01:49.437792917,401,2451,131.63,0.2369
481,2025-10-10 19:41:03.274474871,401,2454,185.86,0.3345
482,2026-01-07 21:05:00.998605705,402,2459,17.58,0.0316
483,2025-11-04 07:49:54.268726006,403,2461,222.41,0.4003
484,2025-12-15 16:47:12.630817416,403,2463,384.58,0.6922
485,2026-01-07 23:21:58.055101688,404,2465,230.86,0.4155
486,2025-11-03 23:29:24.660494834,404,2466,55.47,0.0998
487,2025-12-04 05:53:59.020289366,404,2468,28.66,0.0516
488,2025-11-29 21:13:19.282624059,404,2470,200.54,0.361
489,2025-12-25 06:07:42.608803560,405,2472,129.48,0.2331
490,2026-01-08 18:13:46.051304365,406,2478,101.76,0.1832
491,2026-01-25 12:20:17.613393726,408,2493,38.42,0.0692
492,2026-01-23 05:44:28.243699795,408,2496,219.31,0.3948
493,2025-12-28 02:43:04.132287861,409,2498,525.26,0.9455
494,2026-01-27 21:23:00.056912455,409,2500,6.48,0.0117
495,2026-01-28 05:19:42.856391376,410,2507,65.36,0.1176
496,2025-11-09 07:35:15.810304276,411,2508,75.09,0.1352
497,2025-11-22 13:43:03.009564633,411,2509,175.44,0.3158
498,2025-11-24 07:15:25.775430814,411,2513,96.57,0.1738
499,2026-01-21 01:30:47.731472510,413,2523,75.55,0.136
500,2026-01-14 02:03:40.602597343,414,2525,203.25,0.3658
501,2026-01-22 02:25:21.253375797,415,2531,145.51,0.2619
502,2026-01-11 12:11:27.179072327,415,2532,69.55,0.1252
503,2025-12-22 17:34:24.675370196,417,2544,642.94,1.1573
504,2026-01-07 21:47:02.646653976,417,2545,45.03,0.0811
505,2025-10-14 02:15:26.537502692,419,2560,225.61,0.4061
506,2025-12-13 21:32:42.464880232,419,2562,1329.73,2.3935
507,2025-12-22 10:03:45.893222260,420,2569,241.55,0.4348
508,2026-01-09 05:40:52.915178743,422,2580,451.62,0.8129
509,2025-10-28 16:10:06.488732029,423,2587,272.4,0.4903
510,2025-11-16 16:56:24.679076725,423,2591,53.95,0.0971
511,2025-12-04 08:59:26.237429786,426,2606,79.77,0.1436
512,2025-12-15 07:58:42.558038509,426,2607,222.24,0.4
513,2026-01-27 15:55:57.931828416,427,2615,124.42,0.224
514,2025-12-04 10:17:22.346765953,432,2640,566.3,1.0193
515,2025-12-29 04:16:27.240781279,432,2642,455.56,0.82
516,2025-11-07 12:44:22.995477789,433,2646,526.1,0.947
517,2025-10-22 00:05:35.316264087,433,2647,154.37,0.2779
518,2025-11-06 11:23:33.952410720,433,2648,759.03,1.3663
519,2025-10-25 18:50:33.102543777,434,2656,118.57,0.2134
520,2025-10-28 05:04:43.171616297,434,2657,144.01,0.2592
521,2025-11-05 18:50:20.880648493,434,2658,51.62,0.0929
522,2026-01-15 18:06:05.352185200,436,2663,298.98,0.5382
523,2025-11-27 16:33:07.906900127,437,2670,604.07,1.0873
524,2025-11-25 10:26:04.436352102,439,2676,559.33,1.0068
525,2026-01-10 13:13:04.192618237,440,2679,143.05,0.2575
526,2026-01-16 11:38:52.919743678,440,2681,263.14,0.4737
527,2025-11-15 01:35:50.746196567,441,2692,121.31,0.2184
528,2026-01-17 14:42:15.376770452,442,2697,329.83,0.5937
529,2026-01-19 14:10:07.779939755,442,2703,214.25,0.3856
530,2026-01-26 17:06:13.340593492,444,2709,304.31,0.5478
531,2026-01-28 09:41:25.852857943,444,2710,436.66,0.786
532,2026-01-27 10:37:23.434084077,444,2712,490.75,0.8834
533,2025-10-20 21:14:19.276008246,445,2714,1258.12,2.2646
534,2026-01-08 22:24:06.804679727,446,2717,339.06,0.6103
535,2026-01-19 18:10:00.717653701,446,2719,57.12,0.1028
536,2026-01-22 19:28:04.845096074,446,2720,179.91,0.3238
537,2025-11-07 17:40:03.641404346,448,2726,14.09,0.0254
538,2025-12-16 10:42:44.090162749,448,2731,84.55,0.1522
539,2025-11-04 12:09:38.674705044,449,2736,1050.35,1.8906
540,2026-01-27 11:10:53.654524396,450,2742,46.89,0.0844
541,2026-01-26 02:17:05.279629406,451,2747,78.39,0.1411
542,2026-01-26 18:21:58.422212782,451,2748,21.92,0.0395
543,2026-01-10 07:09:43.718709359,452,2749,86.66,0.156
544,2025-12-15 14:02:23.714560480,452,2756,432.54,0.7786
545,2025-12-13 22:57:02.622050218,453,2757,89.62,0.1613
546,2026-01-06 10:13:12.809273789,454,2766,54.19,0.0975
547,2026-01-26 10:15:00.733340875,454,2772,170.8,0.3074
548,2026-01-12 22:42:51.706216135,455,2774,74.99,0.135
549,2026-01-12 07:07:25.417628349,455,2776,27.9,0.0502
550,2026-01-24 15:38:08.407323758,455,2778,430.89,0.7756
551,2026-01-26 13:36:42.515234277,457,2788,86.27,0.1553
552,2026-01-27 16:43:34.782534110,457,2791,182.47,0.3284
553,2026-01-07 04:14:06.577868407,457,2792,662.72,1.1929
554,2026-01-28 09:17:10.320330800,458,2798,115.59,0.2081
555,2026-01-18 22:48:02.719304941,459,2801,30.34,0.0546
556,2025-12-11 14:37:55.306517178,459,2803,165.53,0.298
557,2026-01-10 22:52:39.546657087,460,2807,68.55,0.1234
558,2026-01-07 18:04:36.369842022,461,2813,49.8,0.0896
559,2026-01-13 03:34:58.412113165,462,2815,304.33,0.5478
560,2026-01-10 03:37:22.871722947,462,2817,152.63,0.2747
561,2025-12-13 08:00:54.686184087,463,2823,340.54,0.613
562,2026-01-08 07:50:17.695956115,463,2824,698.74,1.2577
563,2025-12-06 17:23:21.729023039,463,2827,105.14,0.1893
564,2025-10-22 22:39:42.041471098,465,2834,110.78,0.1994
565,2026-01-24 20:01:06.658181038,467,2847,38.6,0.0695
566,2026-01-24 12:02:27.088509448,467,2851,7.91,0.0142
567,2026-01-24 08:47:51.844827887,467,2853,1032.34,1.8582
568,2026-01-08 15:26:24.291590730,468,2854,456.01,0.8208
569,2026-01-08 14:36:15.264149924,468,2858,38.98,0.0702
570,2026-01-12 03:12:17.452455575,471,2879,34.96,0.0629
571,2026-01-27 01:06:26.080503169,472,2887,16.23,0.0292
572,2026-01-24 11:46:45.812962798,472,2888,24.16,0.0435
573,2026-01-20 00:58:10.217454561,472,2889,48.02,0.0864
574,2026-01-27 04:56:39.216547908,472,2890,592.57,1.0666
575,2025-12-31 20:29:04.239464738,473,2898,381.52,0.6867
576,2026-01-10 01:39:49.510465609,473,2901,810.87,1.4596
577,2025-11-21 20:14:50.975334334,473,2903,122.86,0.2211
578,2025-11-10 10:12:58.109618560,474,2906,434.25,0.7816
579,2026-01-23 16:40:31.664544010,476,2912,27.71,0.0499
580,2026-01-02 05:35:51.706175921,476,2915,35.09,0.0632
581,2025-12-09 18:11:05.569534603,477,2922,54.47,0.098
582,2025-11-28 06:11:16.614837213,477,2925,81.48,0.1467
583,2026-01-24 21:46:45.638358741,478,2927,213.11,0.3836
584,2026-01-26 06:46:52.131631962,480,2946,119.74,0.2155
585,2026-01-18 03:03:21.660409743,480,2948,20.07,0.0361
586,2026-01-24 09:43:53.597114361,482,2956,167.43,0.3014
587,2026-01-24 06:22:06.602843315,482,2960,127.16,0.2289
588,2026-01-24 04:57:47.361508615,482,2962,1287.85,2.3181
589,2025-10-13 09:20:46.424208399,483,2970,49.28,0.0887
590,2025-11-10 07:21:00.049309882,485,2982,46.95,0.0845
591,2025-12-25 12:57:01.099526209,485,2983,196.26,0.3533
592,2025-12-16 04:01:20.998136301,487,2993,55.04,0.0991
593,2025-11-21 00:48:48.040789845,487,2998,225.89,0.4066
594,2025-11-26 09:29:49.560345369,487,3000,279.43,0.503
595,2025-11-20 04:46:14.920803366,489,3006,602.61,1.0847
596,2026-01-07 07:05:22.808684087,489,3015,64.55,0.1162
597,2026-01-27 02:12:03.606260406,490,3019,27.66,0.0498
598,2026-01-23 21:18:48.176243482,494,3034,147.64,0.2658
599,2026-01-28 23:02:49.457054678,495,3040,462.08,0.8317
600,2026-01-28 12:57:11.072373299,495,3041,89.72,0.1615
601,2026-01-28 11:48:46.388708343,495,3042,48.38,0.0871
602,2026-01-02 08:08:50.349570582,496,3047,53.57,0.0964
603,2026-01-24 08:10:58.498059151,497,3051,1805.77,3.2504
604,2026-01-14 03:52:43.918779315,497,3052,145.01,0.261
605,2026-01-11 01:52:10.972507494,497,3056,193.44,0.3482
606,2025-11-22 00:22:22.656558487,498,3057,129.77,0.2336
607,2025-12-30 04:18:30.428531970,498,3060,51.75,0.0932
608,2026-01-05 02:24:53.347361694,498,3065,64.12,0.1154
609,2025-12-11 18:03:52.896443161,501,3073,98.19,0.1767
610,2025-12-16 02:45:20.595059663,502,3079,97.91,0.1762
611,2025-12-21 12:18:07.460149496,504,3089,104.25,0.1876
612,2025-12-10 15:23:27.899467769,504,3091,36.62,0.0659
613,2025-12-27 14:41:54.904140075,506,3093,63.72,0.1147
614,2025-12-13 14:58:48.910233262,506,3095,66.84,0.1203
615,2026-01-10 22:50:12.840421651,506,3098,117.95,0.2123
616,2025-12-27 12:59:44.340074702,506,3099,106.94,0.1925
617,2025-12-18 08:37:50.149936702,507,3108,89.93,0.1619
618,2025-12-07 21:00:52.551486420,508,3110,217.47,0.3914
619,2026-01-18 08:26:54.989107737,509,3117,249.17,0.4485
620,2025-10-22 21:57:06.507471569,509,3118,96.06,0.1729
621,2026-01-20 23:27:08.348217029,510,3123,63.54,0.1144
622,2026-01-23 09:32:22.569965395,510,3124,78.5,0.1413
623,2026-01-01 05:09:34.032871341,512,3128,237.46,0.4274
624,2026-01-09 02:14:52.473886807,513,3134,186.63,0.3359
625,2025-12-31 07:31:18.648808221,513,3138,105.9,0.1906
626,2026-01-26 10:18:52.719329597,514,3144,59.22,0.1066
627,2026-01-24 06:42:18.006263227,515,3149,65.51,0.1179
628,2025-12-28 09:49:03.231444113,515,3150,21.24,0.0382
629,2025-11-20 04:08:40.451324760,516,3158,145.53,0.262
630,2026-01-27 04:22:30.930025481,517,3167,69.45,0.125
631,2026-01-16 06:44:01.003989258,517,3172,68.19,0.1227
632,2026-01-23 11:21:09.516738474,520,3187,128.29,0.2309
633,2025-11-26 05:23:14.784488062,520,3190,388.48,0.6993
634,2026-01-12 19:18:35.507978145,521,3193,2870.21,5.1664
635,2025-12-19 07:46:07.484035317,524,3210,95.53,0.172
636,2026-01-25 09:16:40.203310280,525,3213,124.71,0.2245
637,2025-12-26 00:56:10.968956703,527,3224,31.89,0.0574
638,2025-12-11 08:12:00.717106043,528,3229,29.53,0.0532
639,2025-12-05 02:55:10.002197540,529,3232,270.99,0.4878
640,2026-01-03 03:51:01.948697158,529,3233,219.34,0.3948
641,2026-01-26 16:59:25.028735846,530,3238,47.75,0.086
642,2025-12-31 13:18:40.992853453,531,3244,816.31,1.4694
643,2026-01-19 08:22:16.469219677,531,3246,87.78,0.158
644,2026-01-03 13:16:04.274692023,531,3247,259.47,0.467
645,2026-01-23 11:07:29.977422299,532,3255,55.54,0.1
646,2026-01-13 09:16:37.394688097,534,3260,26.81,0.0483
647,2025-11-18 01:43:58.886885730,537,3276,68.27,0.1229
648,2025-12-21 19:43:01.945131202,538,3279,295.71,0.5323
649,2026-01-16 03:14:46.137366205,538,3285,694.77,1.2506
650,2025-12-18 14:14:00.317908510,538,3287,62.77,0.113
651,2026-01-22 18:05:37.050767743,539,3290,194.5,0.3501
652,2025-12-04 10:28:48.939847989,540,3294,321.48,0.5787
653,2026-01-26 06:03:56.861728022,540,3298,353.04,0.6355
654,2026-01-27 04:32:29.662246288,541,3301,165.45,0.2978
655,2025-12-28 10:36:07.642717290,544,3312,162.52,0.2925
656,2025-12-05 13:40:42.952212334,544,3314,70.03,0.1261
657,2025-12-21 21:57:34.163330806,545,3317,40.7,0.0733
658,2026-01-20 17:54:42.412228086,547,3328,128.89,0.232
659,2026-01-26 17:33:36.692238626,547,3333,375.09,0.6752
660,2025-11-20 07:40:10.031418127,548,3334,902.73,1.6249
661,2026-01-13 17:21:19.668133399,549,3344,272.42,0.4904
662,2026-01-28 15:49:29.798971128,549,3345,744.86,1.3407
663,2025-12-11 18:49:46.950923820,550,3351,287.09,0.5168
664,2025-10-18 13:52:33.308495572,551,3359,144.33,0.2598
665,2026-01-16 04:25:39.747211052,553,3370,346.25,0.6232
666,2026-01-25 08:46:48.905190008,553,3371,104.94,0.1889
667,2026-01-20 00:19:51.438775387,555,3380,69.23,0.1246
668,2026-01-08 14:21:34.572555431,555,3383,304.06,0.5473
669,2026-01-03 05:22:04.079777363,555,3384,73.88,0.133
670,2026-01-04 13:28:56.349007889,555,3386,157.27,0.2831
671,2026-01-12 11:31:46.527455933,555,3387,71.75,0.1291
672,2026-01-22 22:16:02.142219974,555,3388,74.01,0.1332
673,2026-01-25 22:38:07.224968978,557,3398,44.64,0.0804
674,2025-12-07 19:36:08.668405183,558,3406,77.46,0.1394
675,2026-01-24 13:36:50.315340086,559,3409,329.82,0.5937
676,2026-01-20 05:02:36.261079751,559,3410,75.89,0.1366
677,2025-12-21 09:14:24.807740968,560,3413,31.24,0.0562
678,2025-10-25 04:52:19.032889327,561,3417,486.17,0.8751
679,2025-12-10 22:47:32.206709179,562,3425,32.78,0.059
680,2026-01-01 05:54:48.235709439,562,3426,56.43,0.1016
681,2026-01-20 05:04:37.341649681,564,3440,58.42,0.1052
682,2026-01-23 09:06:45.538667546,564,3443,108.87,0.196
683,2026-01-27 18:16:50.953185724,564,3445,57.83,0.1041
684,2025-11-24 16:18:15.166997618,565,3446,221.49,0.3987
685,2025-11-21 06:17:42.885322216,567,3458,253.72,0.4567
686,2025-11-30 05:51:37.767211539,567,3460,196.53,0.3538
687,2026-01-28 13:09:31.073535646,568,3466,89.62,0.1613
688,2026-01-18 12:43:50.768020605,569,3470,158.5,0.2853
689,2025-12-11 15:18:18.367515581,570,3481,59.5,0.1071
690,2026-01-02 20:08:50.869533011,571,3488,94.41,0.1699
691,2025-12-02 10:10:31.334289117,572,3496,55.33,0.0996
692,2026-01-24 16:35:04.545356092,572,3497,733.05,1.3195
693,2025-12-11 19:43:49.404598868,572,3498,139.94,0.2519
694,2025-12-03 07:33:37.451844026,572,3500,14.09,0.0254
695,2026-01-09 11:18:26.087776990,574,3516,201.64,0.363
696,2026-01-19 09:40:44.792402394,575,3518,781.51,1.4067
697,2026-01-19 14:56:36.745082318,575,3520,594.47,1.07
698,2026-01-12 14:55:45.889087071,575,3523,267.34,0.4812
699,2026-01-20 05:23:40.805779996,576,3526,4162.5,7.4925
700,2025-12-30 05:28:18.403561658,576,3527,104.83,0.1887
701,2026-01-28 01:41:03.998297057,577,3531,682.08,1.2277
702,2026-01-28 02:09:25.329348763,577,3533,186.5,0.3357
703,2025-11-20 11:33:30.561831602,581,3566,220.52,0.3969
704,2025-12-23 01:06:59.017739812,583,3575,35.42,0.0638
705,2025-11-14 19:31:50.548904499,583,3577,47.68,0.0858
706,2026-01-21 04:49:49.891351058,586,3591,23.65,0.0426
707,2026-01-19 15:58:52.773801073,587,3596,391.32,0.7044
708,2026-01-05 15:58:02.365364576,591,3620,29.0,0.0522
709,2026-01-03 22:54:25.781312414,591,3622,136.45,0.2456
710,2026-01-12 22:05:21.101700883,592,3627,38.53,0.0694
711,2026-01-22 19:32:13.457593061,593,3629,296.57,0.5338
712,2026-01-23 08:25:05.258842572,593,3635,127.48,0.2295
713,2026-01-26 15:21:59.814305325,594,3646,187.19,0.3369
714,2026-01-22 08:50:55.582233882,595,3647,111.18,0.2001
715,2025-10-15 11:41:40.185734460,595,3648,38.05,0.0685
716,2025-12-09 04:44:53.634103473,595,3653,952.71,1.7149
717,2025-12-27 17:22:09.725042915,596,3661,632.28,1.1381
718,2025-11-21 12:45:39.983662717,596,3662,77.84,0.1401
719,2026-01-26 23:42:07.118645271,597,3666,141.08,0.2539
720,2026-01-16 12:33:44.827431426,598,3671,144.33,0.2598
721,2026-01-15 08:37:27.069851095,598,3672,490.7,0.8833
722,2025-12-12 21:12:11.308991950,599,3678,53.48,0.0963
723,2025-12-21 10:20:13.008168863,599,3680,383.68,0.6906
724,2025-12-16 02:33:04.573899139,599,3682,250.87,0.4516
725,2026-01-15 14:52:07.779465822,599,3683,285.61,0.5141
726,2026-01-23 15:12:50.580656804,603,3697,112.86,0.2031
727,2025-12-30 10:33:00.507673827,605,3708,557.41,1.0033
728,2026-01-13 20:46:36.323654761,605,3713,241.16,0.4341
729,2026-01-18 23:19:33.656893427,606,3718,15.91,0.0286
730,2026-01-13 21:13:59.337963279,608,3727,342.91,0.6172
731,2026-01-24 21:42:18.263642320,608,3732,45.51,0.0819
732,2026-01-11 03:11:15.591393729,610,3742,170.71,0.3073
733,2026-01-04 00:43:06.996754355,613,3759,1540.89,2.7736
734,2025-12-14 14:25:29.284561786,616,3772,150.4,0.2707
735,2026-01-05 00:36:29.547632356,616,3773,268.19,0.4827
736,2025-12-17 09:41:04.548511536,617,3777,127.03,0.2287
737,2026-01-22 03:05:58.562711503,618,3782,775.97,1.3967
738,2026-01-05 00:33:36.870742487,619,3787,239.08,0.4303
739,2026-01-28 20:31:15.531754288,620,3794,20.92,0.0377
740,2025-12-27 08:58:47.724414729,623,3810,101.3,0.1823
741,2026-01-14 08:27:03.607260758,623,3813,141.07,0.2539
742,2026-01-02 15:22:16.892734403,624,3825,22.33,0.0402
743,2025-12-17 11:43:51.574347307,625,3827,491.79,0.8852
744,2026-01-07 05:47:23.530629881,626,3840,84.54,0.1522
745,2026-01-15 18:19:42.885233570,629,3861,24.24,0.0436
746,2025-11-06 10:04:37.616096545,632,3873,450.38,0.8107
747,2026-01-17 03:34:04.645484818,633,3879,878.51,1.5813
748,2026-01-16 19:48:25.748704698,633,3880,1629.09,2.9324
749,2026-01-24 01:48:00.803845742,633,3881,525.64,0.9462
750,2026-01-09 10:21:41.943544355,633,3883,19.5,0.0351
751,2026-01-26 03:50:48.010215549,634,3884,49.49,0.0891
752,2026-01-23 01:57:46.832486939,634,3887,93.14,0.1677
753,2025-10-29 09:29:21.507551860,635,3891,76.17,0.1371
754,2026-01-28 20:37:48.923115192,640,3920,20.0,0.036
755,2026-01-11 14:20:27.722834646,641,3925,827.58,1.4896
756,2026-01-22 23:10:05.545506218,641,3926,71.39,0.1285
757,2026-01-27 13:22:07.136532386,642,3933,1801.85,3.2433
758,2025-10-25 13:49:59.142232810,644,3942,225.29,0.4055
759,2026-01-22 21:23:05.004654536,645,3949,299.28,0.5387
760,2025-12-31 07:19:11.115315478,645,3952,42.76,0.077
761,2026-01-09 10:46:39.285847207,646,3954,973.67,1.7526
762,2026-01-29 00:02:15.447961385,648,3960,245.88,0.4426
763,2026-01-28 23:44:35.937161227,648,3966,27.96,0.0503
764,2026-01-21 02:51:51.200300257,649,3967,449.12,0.8084
765,2025-12-23 21:05:42.655190819,649,3968,188.12,0.3386
766,2026-01-19 16:13:45.071404167,649,3970,179.38,0.3229
767,2026-01-10 04:17:39.454208531,649,3972,191.34,0.3444
768,2026-01-01 19:49:46.295470204,649,3973,897.25,1.615
769,2026-01-03 06:55:02.800222647,652,3988,34.93,0.0629
770,2025-12-19 19:12:31.599833060,652,3989,2535.93,4.5647
771,2026-01-28 00:55:54.318861879,655,4004,23.67,0.0426
772,2026-01-22 13:38:01.856185646,656,4007,96.74,0.1741
773,2026-01-23 10:29:57.877353110,657,4014,915.57,1.648
774,2026-01-25 07:26:35.088180125,658,4017,96.45,0.1736
775,2026-01-07 15:08:06.894596970,658,4021,20.61,0.0371
776,2026-01-16 17:44:24.500225103,658,4023,127.58,0.2296
777,2026-01-22 06:30:24.271226331,660,4034,230.02,0.414
778,2026-01-04 03:35:23.198195691,662,4040,45.9,0.0826
779,2025-11-22 07:27:03.790347646,662,4041,142.27,0.2561
780,2025-12-02 22:00:55.624143466,664,4052,125.91,0.2266
781,2026-01-14 20:58:25.779652232,664,4054,94.43,0.17
782,2026-01-21 16:56:11.361038055,665,4056,6.17,0.0111
783,2026-01-14 07:47:08.183729192,666,4059,47.71,0.0859
784,2026-01-09 16:24:08.573073181,668,4066,53.62,0.0965
785,2025-12-25 15:51:55.042634475,668,4069,27.84,0.0501
786,2025-11-20 12:46:30.020592281,669,4070,230.14,0.4143
787,2026-01-11 02:01:34.885138161,671,4083,51.81,0.0933
788,2025-12-27 23:11:55.298462081,673,4091,43.5,0.0783
789,2026-01-17 14:30:50.023930936,673,4095,128.37,0.2311
790,2025-12-15 10:35:31.946384007,673,4096,334.64,0.6024
791,2025-12-19 05:36:03.376124917,674,4109,359.75,0.6476
792,2025-12-22 13:21:28.652707293,675,4111,78.73,0.1417
793,2026-01-20 04:39:21.778845601,675,4112,167.51,0.3015
794,2025-12-16 12:44:39.090948352,675,4113,83.27,0.1499
795,2025-11-26 04:14:29.771985399,676,4119,325.86,0.5865
796,2025-12-30 03:04:53.550855670,676,4121,183.01,0.3294
797,2026-01-17 16:51:06.461795454,676,4122,110.23,0.1984
798,2025-11-09 10:53:02.256421624,676,4123,209.06,0.3763
799,2025-12-05 17:56:41.672746929,678,4132,168.54,0.3034
800,2025-12-12 20:39:16.587986383,678,4133,176.05,0.3169
801,2025-11-22 11:24:07.953575420,680,4146,102.12,0.1838
802,2026-01-23 14:54:51.170159900,680,4148,120.0,0.216
803,2025-11-01 16:36:53.127862022,680,4149,580.88,1.0456
804,2025-11-04 19:22:12.038378903,680,4150,320.24,0.5764
