user_id,created_at,country,device_primary,acquisition_channel,plan
514,2026-01-23 05:49:37,ZA,android,referral,pro
515,2025-12-26 15:56:36,IT,web,organic,standard
516,2025-10-15 13:53:41,CA,web,paid_search,standard
517,2025-12-31 19:10:57,MX,web,organic,standard
518,2026-01-06 18:33:56,CA,ios,referral,standard
519,2025-12-05 07:31:15,IN,desktop,paid_social,standard
520,2025-11-01 08:33:22,FR,ios,influencer,standard
521,2025-12-26 21:36:01,AE,ios,paid_search,standard
522,2025-12-02 21:23:37,GB,web,influencer,standard
523,2025-12-25 15:30:22,FR,web,affiliate,pro
524,2025-11-20 14:20:03,MX,web,organic,pro
525,2025-10-25 22:18:11,AE,web,organic,standard
526,2025-11-27 09:53:12,US,ios,affiliate,pro
527,2025-12-02 15:33:26,CA,ios,paid_social,standard
528,2025-12-01 07:17:49,HK,web,influencer,standard
529,2025-10-22 13:55:38,NG,web,organic,standard
530,2025-11-27 17:19:58,ZA,web,paid_social,standard
531,2025-11-27 05:31:14,NG,desktop,affiliate,standard
532,2025-12-25 15:53:48,ES,ios,affiliate,pro
533,2025-11-18 17:24:30,FR,web,referral,standard
534,2025-11-21 02:12:05,BR,ios,paid_search,standard
535,2025-11-11 00:51:47,HK,web,organic,standard
536,2025-12-09 23:59:48,NG,android,organic,standard
537,2025-10-15 07:40:17,JP,android,referral,standard
538,2025-11-23 20:37:38,IT,ios,affiliate,standard
539,2026-01-15 13:54:35,NL,web,partner,pro
540,2025-11-29 06:17:11,TR,ios,affiliate,pro
541,2026-01-09 17:20:44,AE,ios,paid_search,standard
542,2026-01-05 02:11:23,ES,android,referral,standard
543,2025-10-08 05:28:28,FR,web,influencer,standard
544,2025-11-22 12:50:21,IN,web,organic,standard
545,2025-11-29 04:46:37,ZA,ios,affiliate,standard
546,2026-01-16 05:52:14,NL,desktop,paid_search,standard
547,2026-01-16 09:19:10,BR,android,organic,standard
548,2025-10-05 04:04:02,BR,android,paid_search,standard
549,2026-01-11 05:40:39,HK,web,organic,standard
550,2025-12-07 06:49:43,TR,android,partner,standard
551,2025-10-06 22:05:38,BR,web,paid_search,standard
552,2026-01-17 17:13:34,BR,ios,influencer,standard
553,2026-01-04 05:25:23,ES,web,influencer,standard
554,2026-01-24 19:35:43,NG,android,influencer,standard
555,2026-01-02 23:52:51,US,web,organic,pro
556,2025-11-16 21:20:30,HK,android,paid_search,standard
557,2026-01-07 12:38:58,SG,web,organic,standard
558,2025-11-24 13:08:30,AE,android,influencer,standard
559,2025-11-09 03:01:48,TR,web,organic,pro
560,2025-11-21 15:54:50,MX,desktop,paid_social,pro
561,2025-10-16 14:53:54,PL,android,paid_search,standard
562,2025-10-13 03:31:39,AU,web,influencer,standard
563,2026-01-22 18:35:12,BR,web,influencer,standard
564,2026-01-14 03:57:35,SG,ios,paid_search,standard
565,2025-10-30 21:59:43,TR,web,paid_search,pro
566,2025-10-19 16:44:42,IN,web,paid_search,standard
567,2025-10-17 16:10:49,FR,ios,affiliate,standard
568,2026-01-28 10:36:16,NL,android,organic,standard
569,2025-12-02 02:16:03,MX,web,organic,standard
570,2025-10-19 15:03:30,DE,ios,referral,standard
571,2025-12-31 19:59:39,AE,ios,organic,standard
572,2025-11-27 21:54:20,DE,desktop,referral,standard
573,2025-11-24 05:52:23,US,android,organic,standard
574,2025-12-29 01:22:00,CA,web,affiliate,standard
575,2026-01-09 23:01:51,BR,android,affiliate,standard
576,2025-12-29 10:33:16,ES,web,organic,pro
577,2026-01-25 03:15:48,PL,web,affiliate,standard
578,2025-12-01 22:34:11,NG,web,partner,pro
579,2025-10-23 13:07:32,IT,android,influencer,standard
580,2025-10-09 17:32:59,GB,desktop,affiliate,standard
581,2025-10-12 01:47:30,FR,desktop,email,pro
582,2026-01-25 14:39:16,ES,ios,referral,standard
583,2025-10-01 13:57:15,IN,ios,referral,standard
584,2025-11-27 00:00:20,BR,web,referral,standard
585,2025-10-01 22:17:33,PL,web,paid_search,standard
586,2026-01-19 02:41:04,ES,ios,organic,standard
587,2025-11-03 18:30:35,IT,android,paid_search,standard
588,2026-01-04 06:27:05,AU,web,paid_social,standard
589,2026-01-26 18:56:13,JP,android,referral,standard
590,2025-11-17 23:42:13,IN,ios,paid_search,standard
591,2025-12-28 11:10:25,NL,desktop,paid_search,standard
592,2026-01-12 03:00:07,IT,web,organic,standard
593,2026-01-17 23:07:54,NG,ios,organic,standard
594,2026-01-25 01:46:42,FR,web,paid_search,standard
595,2025-10-01 01:15:21,CA,web,referral,pro
596,2025-10-16 17:32:45,IN,web,partner,standard
597,2025-11-30 02:19:42,NG,web,paid_search,standard
598,2026-01-11 04:11:05,GB,ios,referral,pro
599,2025-12-03 23:44:30,IN,ios,paid_search,standard
600,2025-12-02 04:00:25,BR,android,influencer,pro
601,2025-12-08 03:38:31,IN,android,email,standard
602,2025-10-22 11:19:59,TR,web,email,standard
603,2026-01-01 14:47:37,JP,desktop,paid_social,pro
604,2026-01-27 16:59:37,ES,android,paid_search,standard
605,2025-12-06 22:30:46,NG,ios,referral,standard
606,2025-12-15 10:30:51,DE,web,organic,standard
607,2025-10-26 02:26:56,JP,web,email,standard
608,2025-10-16 21:37:33,ZA,android,organic,standard
609,2025-11-20 00:36:15,SG,ios,partner,standard
610,2026-01-09 03:09:01,IN,web,organic,standard
611,2025-12-25 17:45:08,ZA,web,paid_social,standard
612,2025-11-26 07:07:34,HK,web,affiliate,standard
613,2025-10-29 16:54:55,TR,android,paid_search,pro
614,2025-12-17 16:34:56,BR,android,paid_search,standard
615,2025-12-31 16:04:49,IT,web,email,pro
616,2025-12-08 23:05:15,DE,web,organic,standard
617,2025-11-16 08:23:14,NG,web,partner,pro
618,2026-01-21 09:40:37,TR,web,influencer,standard
619,2026-01-02 19:08:14,TR,web,paid_social,standard
620,2026-01-18 23:25:58,AU,android,referral,standard
621,2025-12-01 11:32:56,US,web,email,standard
622,2026-01-24 05:28:47,HK,ios,paid_search,standard
623,2025-12-08 09:36:19,AU,web,email,standard
624,2025-12-15 04:35:55,PL,web,paid_search,standard
625,2025-10-16 14:48:14,IN,web,organic,standard
626,2025-12-29 13:49:37,SG,ios,influencer,pro
627,2025-12-29 01:38:26,CA,web,organic,standard
628,2025-11-17 11:19:11,ZA,android,organic,standard
629,2025-12-24 19:19:59,ES,web,paid_search,standard
630,2025-11-08 20:36:20,GB,ios,organic,standard
631,2026-01-08 20:27:58,AU,desktop,organic,standard
632,2025-11-02 08:47:24,ZA,ios,paid_search,standard
633,2026-01-02 09:18:41,JP,ios,paid_search,pro
634,2026-01-09 03:12:44,BR,web,organic,standard
635,2025-10-23 19:37:20,NL,android,affiliate,standard
636,2025-10-10 07:34:59,SG,ios,organic,standard
637,2026-01-26 13:19:18,ZA,web,organic,standard
638,2025-12-08 15:34:38,NL,web,paid_social,standard
639,2026-01-08 03:43:41,NG,ios,referral,standard
640,2025-11-03 03:06:42,BR,web,affiliate,standard
641,2025-11-21 11:43:05,BR,android,organic,standard
642,2026-01-03 01:01:25,CA,web,organic,pro
643,2025-10-10 11:50:37,AU,ios,organic,pro
644,2025-10-19 05:06:06,GB,web,paid_social,standard
645,2025-11-27 06:44:36,IT,ios,email,standard
646,2026-01-04 22:29:06,TR,web,referral,standard
647,2025-10-01 13:23:59,AU,ios,organic,pro
648,2026-01-28 20:53:34,MX,android,email,standard
649,2025-12-08 06:49:35,JP,android,referral,pro
650,2026-01-17 11:30:01,GB,web,referral,standard
651,2025-10-04 11:27:10,DE,ios,influencer,standard
652,2025-10-16 22:03:44,MX,web,influencer,pro
653,2025-10-24 22:51:03,PL,desktop,paid_search,standard
654,2025-12-19 19:03:37,PL,android,referral,standard
655,2026-01-27 06:23:41,NL,web,organic,standard
656,2025-10-02 02:37:29,IN,web,paid_search,standard
657,2026-01-21 04:20:57,BR,android,organic,standard
658,2025-12-31 09:44:19,PL,web,paid_search,pro
659,2025-11-01 00:25:32,TR,desktop,referral,standard
660,2025-12-30 14:06:45,JP,desktop,organic,standard
661,2025-12-23 22:39:11,ES,android,organic,standard
662,2025-10-24 10:29:16,CA,web,paid_search,pro
663,2025-10-12 19:58:00,US,ios,organic,standard
664,2025-11-19 20:44:02,ZA,web,partner,standard
665,2025-11-04 09:30:06,SG,android,influencer,standard
666,2025-11-02 14:29:28,CA,web,partner,standard
667,2025-11-02 20:53:08,BR,web,paid_social,standard
668,2025-11-30 06:49:10,PL,web,referral,pro
669,2025-11-20 01:46:29,DE,web,partner,standard
670,2025-11-12 09:57:27,US,desktop,organic,standard
671,2026-01-09 22:00:39,ZA,desktop,paid_search,standard
672,2025-10-12 05:10:42,AU,android,organic,standard
673,2025-12-06 10:08:29,PL,android,organic,standard
674,2025-12-04 22:03:37,TR,web,affiliate,standard
675,2025-11-02 13:40:37,BR,ios,email,pro
676,2025-11-09 04:16:54,NG,ios,organic,pro
677,2025-12-13 17:32:56,TR,web,organic,standard
678,2025-11-12 22:11:05,MX,web,organic,standard
679,2025-11-13 17:14:19,IN,android,email,standard
680,2025-10-29 13:39:10,ES,ios,email,standard
681,2025-10-13 11:24:51,ZA,android,affiliate,standard
682,2025-10-12 20:18:44,HK,android,partner,pro
683,2026-01-03 00:15:03,IN,web,paid_search,standard
684,2025-11-15 15:03:55,IN,web,paid_search,standard
685,2025-10-02 16:16:05,IT,android,organic,standard
686,2026-01-23 15:22:22,US,ios,influencer,standard
687,2026-01-22 11:52:03,TR,android,affiliate,standard
688,2025-11-04 09:52:52,NL,web,paid_search,standard
689,2025-12-26 04:53:30,IT,android,organic,standard
690,2025-12-20 09:27:32,AE,android,organic,standard
691,2025-12-29 10:25:50,ES,web,organic,standard
692,2025-10-08 15:00:33,US,web,referral,standard
693,2026-01-01 08:03:31,AU,web,email,standard
694,2025-10-26 09:39:24,ES,web,email,standard
695,2025-12-13 14:52:13,MX,android,organic,standard
696,2025-12-29 06:41:04,IT,web,referral,standard
697,2025-11-03 13:46:21,ES,android,organic,standard
698,2026-01-23 07:58:22,SG,android,organic,standard
699,2026-01-13 23:48:21,HK,android,paid_social,pro
700,2025-10-07 02:23:51,FR,web,partner,standard
701,2025-12-07 19:27:23,GB,web,organic,standard
702,2025-11-27 18:21:03,PL,android,email,standard
703,2026-01-25 08:03:01,ES,android,affiliate,standard
704,2026-01-22 09:56:04,FR,web,referral,standard
705,2026-01-17 14:01:53,CA,web,organic,standard
706,2025-12-14 18:23:18,FR,web,paid_search,pro
707,2025-10-29 06:55:40,PL,android,organic,standard
708,2026-01-28 19:56:32,DE,android,paid_social,standard
709,2025-11-05 07:53:52,CA,web,referral,pro
710,2025-12-28 02:19:27,HK,ios,organic,standard
711,2025-10-21 07:05:11,NG,web,referral,standard
712,2025-11-05 02:22:53,AU,android,paid_social,standard
713,2025-10-10 04:19:42,MX,android,partner,pro
714,2026-01-09 01:29:38,MX,android,partner,standard
715,2025-12-12 18:08:16,TR,ios,paid_search,pro
716,2025-10-24 03:45:00,GB,web,influencer,standard
717,2025-12-03 18:17:21,US,android,paid_social,standard
718,2026-01-07 06:04:41,AU,android,influencer,standard
719,2025-11-18 19:30:33,AU,ios,affiliate,standard
720,2026-01-07 14:19:02,PL,web,paid_search,standard
721,2026-01-20 18:08:05,DE,web,organic,standard
722,2025-11-05 16:32:27,GB,web,paid_search,pro
723,2025-12-21 17:15:51,FR,web,influencer,standard
724,2026-01-21 02:00:22,HK,web,organic,standard
725,2026-01-11 02:12:13,NG,web,paid_search,standard
726,2026-01-04 23:09:45,HK,desktop,paid_search,standard
727,2025-10-24 21:47:17,AE,ios,email,standard
728,2025-10-23 01:55:40,PL,web,partner,pro
729,2025-12-01 23:29:50,HK,web,paid_social,pro
730,2026-01-04 16:25:45,SG,desktop,paid_search,standard
731,2025-11-06 12:06:50,ZA,ios,referral,standard
732,2025-10-12 15:58:40,IT,desktop,influencer,standard
733,2026-01-21 01:15:44,CA,android,organic,standard
734,2025-11-24 15:13:32,ES,web,email,standard
735,2025-10-13 19:53:30,PL,android,organic,standard
736,2025-10-23 14:18:20,PL,ios,organic,pro
737,2025-12-28 11:00:18,HK,ios,affiliate,standard
738,2026-01-07 07:04:04,TR,android,affiliate,standard
739,2026-01-13 23:53:02,CA,android,organic,pro
740,2025-10-30 15:43:06,CA,android,affiliate,pro
741,2025-10-17 06:53:09,MX,android,partner,standard
742,2026-01-21 00:26:57,CA,ios,referral,pro
743,2025-12-01 00:55:33,SG,android,organic,standard
744,2025-12-23 11:06:42,GB,android,referral,standard
745,2026-01-20 17:40:20,CA,android,influencer,standard
746,2025-12-28 00:08:31,NG,web,referral,standard
747,2025-12-25 10:30:50,JP,ios,paid_search,standard
748,2025-10-13 22:49:32,IT,web,paid_social,standard
749,2025-11-28 23:54:13,HK,web,influencer,pro
750,2025-10-19 08:49:46,NL,web,paid_search,standard
751,2025-11-18 20:39:16,GB,web,partner,standard
752,2026-01-08 10:04:04,BR,web,organic,standard
753,2025-10-12 20:45:14,PL,web,organic,standard
754,2025-11-30 18:41:01,NG,ios,paid_search,standard
755,2026-01-13 05:07:57,US,web,organic,standard
756,2025-10-19 12:55:33,TR,web,paid_search,pro
757,2025-12-15 09:34:29,PL,android,affiliate,standard
758,2025-10-09 02:21:36,TR,android,paid_search,standard
759,2025-12-10 03:24:30,ES,web,paid_search,standard
760,2025-10-28 21:06:48,BR,android,email,standard
761,2025-12-17 05:45:24,CA,ios,organic,standard
762,2026-01-03 08:26:56,FR,web,partner,standard
763,2025-11-21 09:52:55,SG,android,referral,standard
764,2025-12-22 22:33:10,TR,desktop,organic,standard
765,2026-01-19 21:16:54,MX,ios,organic,standard
766,2025-10-16 20:18:28,AU,web,organic,standard
767,2026-01-25 04:50:08,MX,web,influencer,standard
768,2025-12-08 05:22:39,FR,web,organic,standard
769,2026-01-07 02:24:58,GB,web,affiliate,standard
770,2025-10-12 19:33:12,BR,web,paid_search,standard
771,2025-10-25 10:58:12,FR,ios,organic,standard
772,2025-11-21 20:46:21,HK,ios,paid_social,pro
773,2025-12-24 12:07:14,JP,ios,paid_search,standard
774,2026-01-08 11:54:24,AE,web,organic,standard
775,2025-11-22 10:22:35,GB,web,organic,standard
776,2025-10-23 10:28:10,CA,web,paid_search,pro
777,2025-10-16 10:30:14,GB,desktop,organic,standard
778,2025-11-26 08:47:25,HK,ios,email,standard
779,2025-11-08 23:33:34,US,web,paid_social,standard
780,2026-01-17 20:12:19,BR,web,organic,pro
781,2025-11-22 15:43:50,IT,web,paid_search,standard
782,2025-11-11 13:22:51,SG,ios,referral,standard
783,2025-11-27 06:00:58,SG,ios,email,standard
784,2025-11-08 04:23:17,IN,web,organic,pro
785,2025-10-14 16:19:59,IT,web,paid_search,standard
786,2026-01-03 14:30:36,MX,web,referral,pro
787,2025-10-05 01:44:25,DE,web,organic,standard
788,2025-11-04 20:02:14,CA,desktop,organic,pro
789,2025-12-26 22:57:58,IT,web,paid_search,standard
790,2026-01-01 14:51:34,SG,desktop,email,pro
791,2026-01-15 14:31:08,DE,ios,paid_search,standard
792,2025-12-14 07:29:58,SG,web,paid_search,standard
793,2025-10-18 17:02:19,ZA,ios,referral,standard
794,2026-01-19 03:58:26,HK,web,organic,standard
795,2025-12-15 17:46:46,ES,ios,email,standard
796,2025-10-09 13:09:05,AU,web,influencer,pro
797,2025-12-13 03:18:05,DE,web,referral,standard
798,2025-11-27 12:10:26,PL,ios,referral,standard
799,2026-01-16 15:26:37,NL,web,referral,standard
800,2025-10-17 02:04:03,HK,web,organic,standard
801,2026-01-10 04:44:44,AE,desktop,affiliate,standard
802,2025-10-07 01:13:03,AE,android,paid_search,standard
803,2025-11-15 09:32:41,ZA,android,influencer,standard
804,2025-10-13 22:18:14,US,ios,affiliate,standard
805,2025-11-09 17:02:11,GB,web,paid_social,standard
806,2025-11-11 05:42:09,US,web,email,standard
807,2025-10-09 16:16:14,TR,android,influencer,standard
808,2025-11-19 08:35:32,AU,android,partner,standard
809,2025-10-27 00:31:48,HK,web,affiliate,standard
810,2025-12-05 08:25:58,HK,android,organic,standard
811,2025-10-05 08:26:52,NL,android,referral,standard
812,2025-10-29 23:15:10,CA,ios,paid_search,pro
813,2025-11-06 22:30:32,HK,android,influencer,pro
814,2025-11-07 00:48:48,MX,web,referral,standard
815,2025-12-22 18:05:58,ZA,ios,paid_search,standard
816,2025-10-08 08:30:32,ES,ios,paid_search,pro
817,2026-01-20 08:58:29,TR,ios,paid_social,standard
818,2026-01-17 02:34:40,HK,desktop,paid_social,pro
819,2025-12-04 11:14:09,BR,android,paid_search,pro
820,2025-12-25 07:29:17,ES,web,organic,pro
821,2026-01-24 10:14:55,MX,web,partner,pro
822,2025-10-17 19:34:59,AU,ios,paid_search,standard
823,2025-12-10 06:01:35,ZA,web,organic,pro
824,2025-12-28 20:48:13,MX,web,organic,pro
825,2025-11-14 17:32:03,IN,ios,organic,standard
826,2025-10-04 06:59:36,TR,ios,paid_social,standard
827,2025-11-05 05:06:49,JP,android,organic,standard
828,2025-12-09 15:49:27,IN,web,organic,standard
829,2025-10-31 00:16:27,GB,web,paid_social,pro
830,2025-10-19 15:07:42,PL,web,organic,standard
831,2025-11-30 18:45:01,ES,ios,email,standard
832,2026-01-16 07:13:35,IN,android,paid_social,standard
833,2025-11-23 18:26:44,IN,web,organic,standard
834,2025-11-08 13:58:01,TR,web,organic,pro
835,2025-12-30 10:19:06,IN,web,organic,pro
836,2025-12-13 13:23:51,ES,android,referral,pro
837,2025-12-29 08:03:52,TR,web,organic,standard
838,2025-10-19 07:51:45,US,web,organic,pro
839,2025-11-08 15:05:06,AE,web,affiliate,standard
840,2025-12-06 05:05:18,PL,android,paid_search,standard
841,2025-11-14 03:40:46,ZA,web,partner,standard
842,2025-10-13 09:24:04,JP,web,partner,standard
843,2026-01-22 09:03:22,BR,web,organic,standard
844,2025-12-31 05:59:44,ES,web,organic,standard
845,2025-11-27 04:12:49,HK,ios,paid_social,pro
846,2025-10-20 07:12:48,TR,web,organic,pro
847,2025-12-31 01:46:25,FR,ios,referral,standard
848,2025-12-11 20:29:18,CA,android,organic,standard
849,2025-11-30 07:04:04,NL,android,partner,standard
850,2026-01-13 17:21:37,NG,web,email,standard
851,2025-11-08 01:29:22,NL,web,influencer,standard
852,2025-10-01 02:17:30,IN,android,paid_search,pro
853,2025-10-03 18:59:14,AU,ios,paid_social,standard
854,2025-12-16 10:06:08,NL,desktop,email,pro
855,2025-12-31 12:15:09,MX,android,paid_search,standard
856,2025-12-01 22:23:09,SG,ios,paid_search,pro
857,2025-12-02 16:00:45,ES,web,organic,pro
858,2026-01-21 15:49:57,PL,web,paid_search,pro
859,2025-10-25 07:37:06,AE,android,organic,standard
860,2025-11-25 10:50:23,IT,android,paid_search,standard
861,2025-11-02 16:27:47,GB,ios,paid_search,pro
862,2025-11-07 06:54:52,ES,android,referral,standard
863,2026-01-25 16:27:12,AE,ios,paid_search,standard
864,2025-10-06 16:27:05,DE,ios,paid_search,standard
865,2025-11-27 04:26:47,BR,web,organic,standard
866,2025-11-13 22:09:37,JP,ios,paid_social,standard
867,2025-11-14 12:27:38,AU,web,paid_search,standard
868,2025-11-01 12:31:13,GB,ios,influencer,standard
869,2025-11-14 23:04:58,DE,web,email,standard
870,2025-11-30 05:37:19,MX,ios,organic,pro
871,2025-11-16 17:29:29,HK,desktop,paid_search,standard
872,2025-10-21 03:37:45,MX,ios,referral,standard
873,2025-12-19 11:28:11,MX,web,organic,standard
874,2026-01-26 10:46:45,AU,web,organic,standard
875,2025-12-24 05:07:23,ES,web,organic,standard
876,2025-12-14 02:34:50,IN,desktop,paid_search,pro
877,2026-01-09 00:03:31,DE,ios,email,pro
878,2025-11-05 23:13:54,TR,web,organic,standard
879,2026-01-07 05:17:52,NL,web,organic,standard
880,2025-10-19 12:01:30,GB,android,referral,standard
881,2025-10-20 23:39:46,AU,web,paid_search,pro
882,2025-11-26 04:11:55,NG,web,organic,standard
883,2025-10-18 01:25:49,JP,web,referral,standard
884,2025-11-16 11:39:52,JP,web,organic,standard
885,2026-01-13 04:55:16,JP,web,paid_social,standard
886,2025-11-18 03:47:01,ZA,ios,paid_search,standard
887,2025-10-14 01:53:40,DE,web,paid_search,standard
888,2025-10-15 11:53:20,MX,web,affiliate,standard
889,2025-10-31 15:17:23,FR,web,referral,standard
890,2025-10-01 08:26:39,US,ios,paid_social,pro
891,2026-01-25 03:53:22,PL,web,organic,standard
892,2025-11-23 11:58:18,AU,ios,paid_social,standard
893,2026-01-26 12:38:31,ES,web,referral,standard
894,2025-10-03 14:47:23,MX,android,partner,standard
895,2025-10-16 07:59:10,NG,android,organic,standard
896,2025-12-26 04:48:30,MX,desktop,organic,standard
897,2025-11-26 15:23:18,MX,android,affiliate,pro
898,2025-12-14 22:55:42,FR,ios,paid_search,standard
899,2025-10-12 20:53:27,AU,android,paid_search,standard
900,2025-12-13 12:19:05,IT,android,organic,standard
901,2026-01-04 14:24:03,ES,android,paid_search,pro
902,2025-10-16 02:50:22,IN,web,affiliate,standard
903,2025-12-11 08:45:09,CA,ios,paid_search,standard
904,2026-01-10 00:06:26,IN,web,email,standard
905,2025-12-15 17:52:14,TR,android,organic,standard
906,2025-10-24 18:39:30,AE,android,organic,standard
907,2025-10-28 11:21:18,IT,android,referral,standard
