deposit_id,deposit_ts,user_id,session_id,amount
509,2025-11-19 13:43:23.283146413,272,1618,106.73
510,2025-12-08 18:17:57.981253371,273,1623,227.2
511,2026-01-07 20:10:35.771206752,274,1629,361.86
512,2026-01-08 06:38:17.921945804,274,1630,139.16
513,2025-11-23 21:33:20.372455524,275,1633,117.99
514,2026-01-14 15:18:39.480973252,277,1640,123.82
515,2026-01-12 08:21:47.685558566,278,1644,515.24
516,2026-01-19 00:17:46.012314284,279,1648,328.9
517,2026-01-18 03:12:01.817530359,279,1652,290.48
518,2025-11-12 10:50:53.594350533,280,1653,238.8
519,2025-12-28 03:00:46.410090330,280,1657,72.09
520,2026-01-18 22:41:09.325191690,280,1661,100.96
521,2025-12-18 08:39:26.893842719,281,1663,595.88
522,2025-12-02 06:18:33.067279539,281,1668,1240.52
523,2025-11-23 10:06:51.620340825,281,1670,38.49
524,2025-10-11 03:49:19.700139897,282,1672,300.12
525,2026-01-11 23:08:10.041957079,282,1673,593.22
526,2025-11-04 21:59:13.549290670,282,1674,308.26
527,2026-01-16 14:40:51.026606758,283,1677,17.29
528,2025-12-06 09:02:50.127519909,284,1681,577.61
529,2025-11-17 03:34:35.198408057,284,1689,438.87
530,2026-01-06 10:12:02.116515075,285,1691,175.71
531,2026-01-11 02:59:11.052334930,285,1696,366.38
532,2026-01-04 20:06:54.501298053,285,1697,14.92
533,2026-01-01 05:15:52.505556598,285,1699,441.06
534,2025-12-19 21:16:52.447391067,286,1703,91.48
535,2026-01-15 07:15:54.409056603,286,1704,357.01
536,2025-12-19 12:34:56.459339235,287,1705,1037.23
537,2026-01-16 09:10:19.054618504,287,1706,107.57
538,2025-12-24 11:25:31.793693613,287,1709,136.3
539,2025-11-02 10:21:42.475846957,288,1712,610.14
540,2025-11-17 11:32:18.429739564,288,1715,358.72
541,2025-11-08 14:44:55.546188624,288,1716,622.3
542,2026-01-28 12:38:16.544352906,289,1722,577.13
543,2025-12-12 06:18:06.319905151,290,1727,129.57
544,2026-01-08 21:47:44.201974846,291,1731,347.33
545,2025-12-18 05:17:29.299856507,293,1735,984.54
546,2025-12-14 20:21:19.243964884,293,1736,116.69
547,2025-10-21 04:46:26.242739127,294,1745,156.22
548,2025-12-22 15:58:20.623116238,294,1753,617.76
549,2025-11-19 21:19:15.722000819,294,1754,406.98
550,2025-12-26 20:34:20.764778711,295,1755,255.58
551,2025-11-21 11:24:54.181934577,295,1756,173.64
552,2026-01-03 18:49:25.979999399,295,1759,762.9
553,2025-12-24 05:15:40.212130623,295,1761,331.53
554,2025-11-10 18:45:31.242303610,296,1763,73.44
555,2026-01-24 02:04:14.375195309,296,1765,206.31
556,2026-01-25 08:11:59.824077089,298,1771,874.53
557,2026-01-06 19:51:49.381934281,299,1777,799.59
558,2026-01-05 09:46:42.456343813,301,1786,1038.05
559,2026-01-27 19:39:59.393862607,301,1788,280.42
560,2025-12-29 13:57:53.984027970,301,1792,176.01
561,2026-01-16 17:00:15.629789666,301,1793,556.13
562,2026-01-04 03:05:51.029062462,302,1794,267.98
563,2025-11-19 20:11:36.032656952,302,1798,379.66
564,2026-01-23 09:37:31.482902666,303,1801,679.46
565,2026-01-28 05:23:46.310908463,303,1802,166.41
566,2026-01-28 03:56:39.329901335,303,1803,250.99
567,2026-01-21 00:43:16.805317819,303,1804,47.56
568,2026-01-27 16:21:05.873385671,303,1806,162.74
569,2026-01-21 07:09:36.515999537,303,1807,73.19
570,2025-12-20 19:44:27.502500974,304,1809,92.06
571,2025-11-05 22:48:02.352723047,304,1812,275.23
572,2026-01-11 08:47:57.878517682,305,1819,138.87
573,2025-12-22 04:26:08.606527211,306,1822,428.02
574,2026-01-16 03:22:28.843806565,307,1829,136.6
575,2026-01-22 07:08:05.940576611,307,1830,153.56
576,2026-01-04 01:28:51.733625076,307,1831,46.07
577,2025-12-12 06:32:49.480794801,308,1832,104.67
578,2025-12-29 08:30:26.601507909,309,1834,60.96
579,2025-12-24 22:42:14.333536953,309,1835,78.03
580,2026-01-06 22:08:49.743418946,310,1840,141.48
581,2025-11-19 08:39:30.518229162,312,1850,545.47
582,2026-01-23 14:19:57.335751637,312,1851,146.61
583,2025-12-25 09:36:09.168887971,312,1856,53.56
584,2025-11-12 20:23:29.630355618,314,1864,1454.52
585,2026-01-07 04:35:18.319405110,314,1867,56.07
586,2026-01-24 12:49:19.593403710,314,1869,317.94
587,2025-12-17 20:07:17.865893402,315,1878,169.02
588,2025-11-11 14:19:43.512256925,315,1879,24.95
589,2026-01-23 09:13:49.874938811,315,1880,50.66
590,2025-12-29 02:52:33.334945731,317,1888,9.81
591,2025-12-09 05:50:21.574363465,317,1889,329.14
592,2025-12-29 17:11:50.919537722,317,1892,203.24
593,2026-01-24 02:39:04.235940569,318,1898,1402.6
594,2026-01-13 22:19:31.206875895,318,1900,535.88
595,2025-11-18 19:35:10.148611787,319,1904,56.57
596,2026-01-02 09:10:38.231567021,319,1906,577.87
597,2025-12-19 19:40:22.759607020,321,1916,94.57
598,2025-12-27 11:40:11.283878456,321,1917,742.07
599,2025-12-07 17:25:23.731882373,322,1919,75.69
600,2025-11-29 12:26:46.681203724,322,1922,29.19
601,2026-01-19 18:27:34.953440589,322,1924,721.04
602,2026-01-04 22:35:56.149078392,322,1925,55.58
603,2026-01-28 08:02:49.157316221,323,1931,61.26
604,2026-01-20 04:34:40.959433677,323,1936,962.74
605,2025-11-29 05:18:28.150139681,324,1939,33.91
606,2025-11-21 16:06:08.923313608,324,1942,755.17
607,2025-11-07 05:31:50.051196130,324,1943,33.62
608,2025-12-17 11:07:37.685338513,325,1945,329.42
609,2026-01-12 15:52:46.391656475,325,1950,171.65
610,2025-11-28 10:28:22.953287941,326,1953,133.71
611,2025-12-17 10:28:23.400411729,326,1956,277.95
612,2026-01-13 17:30:49.118293985,328,1962,1953.74
613,2026-01-13 01:50:52.045083594,328,1968,128.4
614,2026-01-24 14:01:28.321524194,329,1972,61.34
615,2026-01-18 13:06:45.923709330,329,1973,104.43
616,2026-01-07 03:22:24.668527816,331,1979,250.92
617,2026-01-15 21:00:38.810542546,331,1983,191.66
618,2026-01-02 19:51:56.490249552,332,1987,410.97
619,2026-01-24 14:19:30.535455724,333,1989,96.83
620,2026-01-23 12:33:15.507456868,333,1990,127.79
621,2025-12-30 10:14:00.269990596,333,1992,73.03
622,2025-12-29 07:47:30.974720663,333,1994,226.59
623,2026-01-24 08:37:27.961486075,333,1995,1007.54
624,2025-11-21 09:27:00.581664050,334,2001,162.81
625,2025-12-10 16:43:42.787352671,334,2002,452.88
626,2026-01-24 08:35:18.278152905,334,2004,33.59
627,2025-11-20 03:08:38.922426335,334,2008,136.45
628,2026-01-09 07:12:41.242149673,335,2009,627.43
629,2025-12-24 19:12:37.775682602,335,2010,256.81
630,2026-01-07 16:28:00.406029585,336,2017,227.12
631,2026-01-15 20:27:37.574362020,336,2018,826.09
632,2025-12-27 07:35:30.506719723,336,2019,83.39
633,2026-01-27 08:56:52.158126595,337,2023,1326.54
634,2026-01-02 21:22:02.950421505,337,2024,40.31
635,2026-01-15 00:42:11.580761861,338,2031,167.49
636,2025-12-24 22:58:02.322524553,338,2032,168.97
637,2025-12-08 07:21:28.499773353,338,2035,87.59
638,2026-01-07 10:18:43.974192434,338,2036,69.97
639,2026-01-14 05:38:48.781459304,339,2040,84.6
640,2026-01-18 19:02:28.407782845,339,2044,220.32
641,2025-12-30 09:42:55.745760811,340,2047,24.94
642,2025-10-26 21:32:54.586321731,340,2049,335.76
643,2025-10-11 16:47:38.943367639,340,2054,305.59
644,2026-01-11 21:44:17.701459536,341,2056,703.88
645,2025-12-10 22:17:26.623572974,341,2058,36.68
646,2026-01-06 21:21:00.830788637,342,2062,432.47
647,2026-01-08 13:25:18.604192413,342,2067,411.33
648,2026-01-16 01:30:45.756206867,342,2068,36.27
649,2026-01-22 17:59:14.402466669,343,2069,118.02
650,2026-01-25 07:06:07.119214662,343,2071,158.86
651,2026-01-22 03:28:45.041487690,343,2072,1326.45
652,2026-01-27 05:48:25.621943801,343,2075,134.18
653,2026-01-28 14:10:26.876348266,344,2081,428.26
654,2025-12-05 08:57:47.508351236,345,2086,81.11
655,2026-01-15 12:27:18.431894761,345,2089,554.02
656,2026-01-24 18:18:08.239591192,346,2092,903.78
657,2026-01-23 16:38:20.024952238,346,2094,60.59
658,2026-01-28 05:40:17.787754365,346,2095,231.17
659,2026-01-22 03:13:05.826923678,346,2097,766.79
660,2025-11-14 06:50:42.737923182,347,2098,75.93
661,2025-12-06 11:27:41.404585892,347,2099,63.85
662,2026-01-21 17:19:03.989570072,348,2101,433.23
663,2026-01-23 01:45:10.294219569,349,2110,238.77
664,2025-11-23 17:53:24.074997871,349,2112,38.62
665,2026-01-25 01:56:53.978208527,349,2113,321.22
666,2026-01-12 09:11:59.036024626,349,2114,441.24
667,2025-12-03 02:04:27.796731019,349,2115,330.54
668,2025-12-09 15:42:13.778152136,350,2116,128.68
669,2025-11-11 23:56:13.528763158,350,2117,214.16
670,2025-12-02 14:58:51.357842734,350,2121,256.3
671,2025-12-22 11:18:09.389933586,351,2129,35.34
672,2026-01-27 19:31:54.667447893,352,2131,190.77
673,2025-11-23 08:45:53.824830120,352,2135,43.58
674,2025-12-05 13:38:29.539038570,353,2136,508.89
675,2026-01-23 06:55:18.398411044,353,2139,485.27
676,2025-11-03 08:07:28.093533816,353,2140,506.79
677,2025-11-06 04:45:38.834558599,353,2142,100.14
678,2025-11-19 18:14:42.771664528,353,2143,161.33
679,2025-12-10 09:55:54.576608573,353,2144,208.66
680,2025-12-21 04:57:46.834487496,353,2146,768.93
681,2026-01-28 19:49:41.799866591,354,2149,67.42
682,2026-01-28 10:33:03.135587576,354,2151,430.74
683,2025-10-24 20:03:19.551555612,355,2155,385.89
684,2026-01-24 16:17:39.855942818,356,2162,590.48
685,2026-01-18 18:30:27.760478883,356,2165,450.22
686,2026-01-25 19:25:48.568979002,357,2170,64.24
687,2026-01-25 21:51:42.807886563,357,2171,121.26
688,2025-11-08 19:10:05.228030639,358,2180,77.48
689,2025-11-18 07:59:05.266528173,358,2181,387.57
690,2026-01-22 10:48:17.313327755,358,2184,61.48
691,2025-12-01 13:55:53.424831181,359,2186,388.6
692,2025-11-23 13:34:59.490833709,359,2187,129.04
693,2025-12-05 22:25:45.771917647,359,2188,3127.68
694,2026-01-20 18:09:37.789386542,360,2191,139.3
695,2026-01-16 18:22:32.425548146,360,2192,886.4
696,2025-10-23 23:15:14.979036229,361,2199,183.08
697,2026-01-10 04:56:09.190919684,361,2202,511.42
698,2025-12-06 21:42:05.653868602,362,2204,471.18
699,2026-01-21 20:30:44.627508672,362,2207,885.8
700,2025-11-04 20:22:52.625359797,362,2209,68.28
701,2025-11-14 16:37:14.684023052,363,2212,201.32
702,2025-10-30 19:19:45.789141810,363,2219,35.52
703,2025-11-24 08:46:01.450741725,364,2220,162.54
704,2025-12-22 13:27:02.777535242,364,2222,117.22
705,2026-01-17 18:29:52.180821937,364,2225,23.42
706,2026-01-29 00:02:41.936657812,365,2227,53.36
707,2026-01-28 17:27:09.736991839,365,2230,77.58
708,2025-11-26 13:08:56.010664130,366,2238,52.11
709,2025-11-15 06:17:06.939910602,367,2243,39.78
710,2026-01-25 20:10:13.095134135,368,2244,91.46
711,2026-01-26 02:02:09.567269777,368,2245,167.04
712,2026-01-26 08:36:39.772964665,370,2252,374.29
713,2026-01-27 08:03:16.669849693,370,2253,51.9
714,2026-01-25 11:00:51.648288441,370,2259,77.08
715,2026-01-22 20:06:56.431547471,370,2260,166.17
716,2025-12-18 17:34:06.103660596,372,2268,29.3
717,2025-12-03 22:50:07.262200341,372,2270,381.85
718,2025-11-09 06:09:02.027780994,373,2273,53.95
719,2025-12-28 10:53:21.465259597,373,2274,255.46
720,2026-01-26 15:39:55.385462686,374,2280,125.13
721,2025-12-24 12:03:59.956035629,375,2283,58.16
722,2026-01-19 00:38:58.582366648,376,2287,149.75
723,2026-01-22 14:47:17.460790912,376,2292,239.45
724,2026-01-22 00:32:22.166662848,376,2295,798.74
725,2026-01-28 21:22:12.153826829,377,2296,81.72
726,2026-01-21 13:45:32.606974446,377,2301,141.71
727,2026-01-22 06:34:53.447976103,377,2303,466.76
728,2026-01-21 14:21:21.692695837,378,2305,559.55
729,2026-01-14 02:06:41.079251037,378,2308,322.39
730,2026-01-18 04:23:39.561672564,379,2309,172.62
731,2026-01-15 05:13:17.954358358,379,2310,200.46
732,2026-01-08 11:17:49.318450131,379,2312,47.15
733,2026-01-08 19:37:59.364162339,379,2315,153.39
734,2025-11-20 00:58:02.074421269,380,2316,681.08
735,2025-11-21 18:14:07.587160297,380,2318,51.36
736,2025-11-16 02:27:07.343304285,380,2319,154.59
737,2025-12-17 23:44:56.369011426,380,2320,17.3
738,2026-01-17 05:54:06.102073359,381,2324,187.54
739,2026-01-19 18:52:35.147585422,383,2335,244.34
740,2026-01-03 20:21:26.280023617,384,2339,56.88
741,2026-01-11 22:22:48.010336539,385,2343,89.71
742,2025-12-29 11:54:55.124539278,385,2344,48.97
743,2025-12-22 02:29:30.244206119,385,2346,225.43
744,2026-01-13 03:09:14.698978744,386,2348,119.27
745,2025-12-09 00:51:35.682030563,386,2349,392.78
746,2025-12-06 20:02:10.556904175,386,2350,258.2
747,2026-01-15 01:04:47.218503699,386,2352,290.8
748,2026-01-02 02:44:20.422937016,386,2353,42.19
749,2025-12-02 05:47:36.490747419,386,2355,278.12
750,2025-11-17 19:56:43.833346745,387,2360,176.09
751,2025-12-03 18:18:11.425001421,387,2363,528.7
752,2025-12-22 11:36:56.102606510,387,2364,2164.04
753,2026-01-20 17:51:05.459602933,388,2365,249.37
754,2026-01-04 06:41:40.407056376,389,2372,114.7
755,2025-12-19 13:41:40.032300608,389,2373,744.66
756,2026-01-11 02:41:57.512856297,391,2383,507.51
757,2026-01-16 22:27:54.017490315,391,2385,235.35
758,2025-11-15 16:08:26.127810952,392,2386,42.81
759,2025-12-15 22:33:27.622710425,393,2395,636.15
760,2025-11-11 20:33:10.774208080,394,2399,1602.82
761,2025-11-03 08:26:07.048744938,394,2402,95.1
762,2026-01-24 23:20:30.549184353,394,2405,371.23
763,2026-01-23 02:04:51.449691454,394,2411,189.04
764,2025-10-27 20:42:01.141260788,395,2415,55.74
765,2025-11-20 15:35:10.365583935,395,2416,202.92
766,2025-11-27 01:07:20.912348247,395,2420,368.56
767,2025-11-21 00:40:13.809909030,395,2421,245.06
768,2025-10-29 21:47:45.402571919,396,2423,262.1
769,2025-12-20 07:05:15.866440971,397,2426,9.63
770,2025-12-16 05:33:45.520935444,397,2431,1313.9
771,2026-01-26 08:17:46.227691894,397,2432,182.35
772,2025-11-02 08:51:55.108319183,398,2437,318.0
773,2026-01-28 23:26:18.091266155,399,2440,200.87
774,2026-01-28 16:44:59.412326105,399,2443,94.68
775,2026-01-01 11:57:39.437792917,401,2451,186.9
776,2025-10-10 19:45:20.274474871,401,2454,97.2
777,2026-01-07 21:05:00.998605705,402,2459,222.93
778,2025-11-04 07:51:14.268726006,403,2461,287.18
779,2025-12-15 16:44:39.630817416,403,2463,85.96
780,2026-01-07 23:20:15.055101688,404,2465,58.67
781,2025-11-03 23:29:44.660494834,404,2466,515.29
782,2025-12-04 05:49:03.020289366,404,2468,634.54
783,2025-12-05 01:03:10.631808597,404,2469,1053.09
784,2025-11-29 21:13:19.282624059,404,2470,59.99
785,2025-12-25 06:07:42.608803560,405,2472,29.8
786,2026-01-08 18:07:13.051304365,406,2478,344.96
787,2025-12-21 18:04:41.467490726,406,2482,30.55
788,2026-01-20 18:03:53.969811202,407,2485,207.04
789,2025-12-22 03:59:25.034131390,407,2488,103.45
790,2026-01-25 12:20:17.613393726,408,2493,549.96
791,2026-01-25 03:40:25.469051321,408,2494,208.56
792,2026-01-23 05:44:28.243699795,408,2496,59.73
793,2025-12-28 02:44:54.132287861,409,2498,176.44
794,2026-01-17 12:32:44.998153868,409,2499,294.34
795,2026-01-27 21:21:21.056912455,409,2500,25.92
796,2026-01-28 15:03:56.497795231,410,2506,40.95
797,2026-01-28 05:19:42.856391376,410,2507,267.01
798,2025-11-09 07:35:15.810304276,411,2508,352.17
799,2025-11-22 13:50:35.009564633,411,2509,594.88
800,2025-11-28 04:06:31.065615933,411,2510,652.91
801,2025-11-24 07:15:25.775430814,411,2513,209.88
802,2026-01-09 16:37:20.621705069,413,2519,16.17
803,2026-01-21 01:23:56.731472510,413,2523,49.86
804,2025-12-13 20:59:13.829920623,413,2524,306.22
805,2026-01-14 02:00:23.602597343,414,2525,293.55
806,2026-01-19 10:29:41.077840831,414,2526,295.47
807,2026-01-22 02:15:07.253375797,415,2531,357.25
808,2026-01-11 12:07:54.179072327,415,2532,123.68
809,2025-12-22 17:26:51.675370196,417,2544,578.83
810,2026-01-07 21:42:44.646653976,417,2545,631.83
811,2026-01-13 04:58:43.246621646,417,2551,97.75
812,2025-10-14 02:15:26.537502692,419,2560,362.36
813,2025-12-13 21:21:58.464880232,419,2562,435.18
814,2025-12-22 10:03:45.893222260,420,2569,18.27
815,2025-12-12 21:03:19.930558738,421,2572,120.77
816,2025-11-18 00:00:30.168378101,421,2576,137.87
817,2026-01-07 20:33:44.849846347,422,2579,974.39
818,2026-01-09 05:36:18.915178743,422,2580,576.14
819,2026-01-25 09:04:01.755059336,422,2584,88.76
820,2026-01-15 08:10:16.898793338,422,2585,107.09
821,2025-10-28 16:10:06.488732029,423,2587,36.26
822,2026-01-07 23:02:36.689969703,423,2590,63.84
823,2025-11-16 16:56:24.679076725,423,2591,39.33
824,2025-12-21 16:03:06.955630694,423,2594,55.05
825,2026-01-07 08:24:07.408778065,425,2599,113.4
826,2026-01-21 02:14:39.012630469,425,2601,87.23
827,2025-12-29 19:27:48.383414118,426,2604,78.76
828,2025-12-04 08:59:26.237429786,426,2606,848.91
829,2025-12-15 08:08:15.558038509,426,2607,47.8
830,2026-01-27 05:02:20.523094450,426,2608,148.67
831,2026-01-27 15:55:57.931828416,427,2615,26.03
832,2026-01-18 13:21:49.485168225,429,2622,149.01
833,2026-01-23 02:49:31.372246777,429,2627,101.97
834,2026-01-24 12:07:28.929978073,429,2629,1546.39
835,2026-01-16 19:23:23.600444543,430,2632,81.5
836,2025-12-04 10:17:22.346765953,432,2640,102.02
837,2026-01-23 20:15:38.313913035,432,2641,1000.61
838,2025-12-29 04:12:51.240781279,432,2642,1252.59
839,2025-12-03 22:50:48.567709383,433,2644,14.62
840,2025-11-07 12:33:48.995477789,433,2646,165.71
841,2025-10-22 00:07:57.316264087,433,2647,284.98
842,2025-11-06 11:29:21.952410720,433,2648,95.82
843,2025-12-09 04:10:57.085978148,434,2650,424.5
844,2025-10-25 18:45:04.102543777,434,2656,84.32
845,2025-10-28 04:52:22.171616297,434,2657,78.88
846,2025-11-05 18:49:03.880648493,434,2658,1183.24
847,2026-01-15 18:04:24.352185200,436,2663,173.29
848,2026-01-13 08:20:26.032937850,436,2665,24.11
849,2026-01-20 21:30:27.049037129,436,2668,78.32
850,2025-11-27 16:28:13.906900127,437,2670,337.82
851,2025-12-19 20:32:28.601153121,437,2674,105.46
852,2025-11-25 10:26:04.436352102,439,2676,925.51
853,2026-01-10 13:13:04.192618237,440,2679,387.01
854,2026-01-16 11:38:52.919743678,440,2681,44.79
855,2026-01-24 08:46:47.450099610,440,2683,44.39
856,2025-11-05 17:37:36.664885808,441,2689,25.41
857,2025-11-15 01:35:50.746196567,441,2692,222.84
858,2026-01-28 14:16:14.189477543,442,2696,207.25
859,2026-01-17 14:42:15.376770452,442,2697,206.87
860,2026-01-07 01:56:25.036308366,442,2701,87.56
861,2026-01-19 14:10:07.779939755,442,2703,511.1
862,2025-12-10 00:26:59.712636473,443,2708,69.27
863,2026-01-26 16:57:54.340593492,444,2709,77.81
864,2026-01-28 09:41:25.852857943,444,2710,362.88
865,2026-01-27 10:37:23.434084077,444,2712,169.6
866,2025-10-20 21:12:57.276008246,445,2714,146.99
867,2026-01-08 22:21:15.804679727,446,2717,647.06
868,2026-01-19 18:07:58.717653701,446,2719,99.43
869,2026-01-22 19:30:01.845096074,446,2720,131.18
870,2025-11-07 17:40:03.641404346,448,2726,791.06
871,2026-01-10 20:28:07.370171777,448,2727,174.13
872,2025-12-16 10:42:44.090162749,448,2731,257.78
873,2025-12-04 02:13:25.413418659,448,2735,17.44
874,2025-11-04 12:02:26.674705044,449,2736,654.73
875,2026-01-27 11:05:40.654524396,450,2742,106.55
876,2026-01-23 01:28:46.531676995,450,2744,68.92
877,2026-01-23 07:03:28.155316292,451,2746,133.8
878,2026-01-26 02:15:04.279629406,451,2747,275.51
879,2026-01-26 18:21:58.422212782,451,2748,122.74
880,2026-01-10 07:10:44.718709359,452,2749,241.09
881,2025-12-15 14:02:13.714560480,452,2756,1381.44
882,2025-12-13 22:57:02.622050218,453,2757,172.38
883,2025-12-21 07:54:04.359919042,453,2759,26.22
884,2026-01-14 14:20:22.915299791,453,2764,528.61
885,2026-01-06 10:16:17.809273789,454,2766,59.31
886,2026-01-26 10:15:00.733340875,454,2772,365.25
887,2026-01-12 22:40:35.706216135,455,2774,218.96
888,2026-01-12 07:07:25.417628349,455,2776,1690.3
889,2026-01-24 15:35:47.407323758,455,2778,86.41
890,2025-12-20 14:45:12.660546491,456,2783,21.87
891,2026-01-12 19:24:40.151461936,457,2785,86.25
892,2026-01-26 13:36:42.515234277,457,2788,67.44
893,2026-01-06 23:16:25.670995515,457,2789,186.48
894,2026-01-27 16:43:06.782534110,457,2791,501.04
895,2026-01-07 04:09:58.577868407,457,2792,327.54
896,2026-01-27 02:35:21.014566789,458,2794,137.35
897,2026-01-28 09:08:31.320330800,458,2798,373.01
898,2026-01-26 16:09:38.078430593,458,2799,135.79
899,2026-01-18 22:48:02.719304941,459,2801,1023.98
900,2025-12-11 14:36:47.306517178,459,2803,131.4
901,2026-01-24 18:05:33.442835793,459,2804,281.8
902,2025-12-24 12:09:51.504554085,460,2806,253.55
903,2026-01-10 22:49:47.546657087,460,2807,396.12
904,2026-01-07 04:12:45.018616122,461,2812,359.82
905,2026-01-07 18:03:20.369842022,461,2813,208.62
906,2026-01-24 21:06:40.047828978,462,2814,245.48
907,2026-01-13 03:37:23.412113165,462,2815,784.3
908,2026-01-10 03:36:01.871722947,462,2817,686.25
909,2026-01-06 18:23:57.166585993,462,2821,537.11
910,2025-12-13 08:00:54.686184087,463,2823,276.8
911,2026-01-08 07:50:17.695956115,463,2824,933.86
912,2025-12-06 17:23:21.729023039,463,2827,392.39
913,2025-12-27 02:49:06.448890416,464,2828,526.56
914,2026-01-25 04:54:59.571975526,464,2829,72.28
915,2025-10-22 22:39:42.041471098,465,2834,272.62
916,2025-12-21 12:24:49.305434617,466,2839,189.3
917,2026-01-24 20:01:06.658181038,467,2847,19.12
918,2026-01-24 12:02:27.088509448,467,2851,184.68
919,2026-01-24 08:57:16.844827887,467,2853,133.7
